曉山瑞希,那麼，乾杯──！！ 
大家辛苦了～！！
宵崎奏,嗯，乾杯。
東雲繪名,好啦好啦，乾杯。 
妳還真是一如既往地興奮，稍微冷靜一點吧。
朝比奈真冬,…………
東雲繪名,反倒是妳能不能興奮一點啊……
宵崎奏,真冬，妳用手機在看什麼？
朝比奈真冬,留言。
曉山瑞希,哇！真冬竟然在看留言，好難得喔～！ 
怎麼樣？感想如何！
朝比奈真冬,有很多字數比平常還要多的留言。
曉山瑞希,咦？妳注意到的不是內容而是字數？ 
確實是這樣沒錯啦……
東雲繪名,啊！插畫那邊也有人留言！
東雲繪名,有留言說「用色很棒」！果然內行人就懂～ 
我這次用了比平常明亮的顏色， 
想讓畫面呈現出光的感覺！
朝比奈真冬,是喔。
東雲繪名,可惡……！ 
又是一副漠不關心的表情……！
宵崎奏,……太好了。
宵崎奏,我們的歌曲有成功傳達到大家心裡， 
我覺得……好開心喔。
曉山瑞希,嗯！太好了，奏！ 
好！今天多吃點，好好慶祝一下吧～！
曉山瑞希,來，吃我的薯條！ 
等一下的甜點大家也一起分享吧♪
宵崎奏,呵呵，瑞希，謝謝妳。
店員,久等了， 
請問熱茶是哪位的？
朝比奈真冬,這邊。
東雲繪名,咦？ 
真冬，妳今天沒有跟奏點一樣的嗎？
朝比奈真冬,奏點了叉燒麵， 
但是我沒那麼餓。
曉山瑞希,原來……那妳怎麼會想點熱茶？
朝比奈真冬,為什麼……？ 
我也不知道，就只是想點而已。
東雲繪名,妳之前都說隨便，卻無法決定要點什麼呢～ 
難道妳成長了一些嗎？
朝比奈真冬,……我不太明白。
東雲繪名,好好好， 
希望妳哪天能明白就好了～
朝比奈真冬,……妳剛剛那樣說很煩。
東雲繪名,什麼！？ 
喂，太突然了吧！ 
妳這回答是認真的嗎！？
曉山瑞希,唉～！ 
好了好了～繪名！ 
妳乖乖喔～乖乖～
朝比奈真冬,妳那是用來哄馬的方法吧？
東雲繪名,什麼！ 
妳是在說我是馬嗎！？
宵崎奏,呵呵……
曉山瑞希,……啊哈哈！
曉山瑞希,（跟大家在一起果然很開心。）
曉山瑞希,（感覺最能自在地做自己。）
東雲繪名,呼～講太多話了，好累喔。
宵崎奏,我們中午就碰面了，現在都快天黑了。
朝比奈真冬,今天就在這解散吧？
曉山瑞希,好啊！ 
今晚Nightcord見……
？？？,啊！ 
那該不會是──瑞希？
曉山瑞希,嗯？
白石杏,果然是瑞希！ 
居然會在這裡遇見瑞希，好巧喔～！
曉山瑞希,杏！？
小豆澤心羽,小杏，等等我……啊！
東雲彰人,喂，不要突然用跑的啦……咦？
曉山瑞希,小羽！ 
還有繪名弟跟冬彌同學！
小豆澤心羽,啊，曉山同學！ 
感謝在校慶時的多方照顧……！
曉山瑞希,啊，小事小事～不用在意！
東雲彰人,是曉山啊，上次見面是在夏日慶典吧。
青柳冬彌,最近沒怎麼見到面，過得還好嗎？
曉山瑞希,嗯！很好啊～！ 
是說，你們聚在一起做什麼？
白石杏,我們去參加活動，現在正要回家！ 
咦？那邊那群人是……？
曉山瑞希,啊，是我之前跟妳稍微提過的音樂社團成員！ 
今天因為新歌完成，所以我們去慶功。
白石杏,原來是這樣！ 
大家好，我是瑞希的同學白石杏。
宵崎奏,啊……妳好， 
我叫宵崎奏。
朝比奈真冬,我是朝比奈真冬， 
謝謝妳特地打招呼。
東雲彰人,所以說……
東雲彰人,…………妳果然也在。
東雲繪名,喂，你幹嘛一臉嫌棄的樣子啊？
青柳冬彌,繪名姐也在啊。
東雲彰人,妳怎麼會在這裡啊？
東雲繪名,我才想問你呢。
白石杏,難道這位就是彰人的姊姊？
東雲彰人,啊～姑且算是啦。
東雲繪名,喂，什麼叫做「姑且算是」啊？ 
我可是打從一出生就是你姊姊了。
曉山瑞希,啊哈哈！ 
你們兩個真的感情很好呢～！
東雲彰人,我們的感情怎麼看都很差吧……
白石杏,彰人的姊姊，妳好！ 
很高興見到妳！
白石杏,我常聽彰人提起姊姊的事， 
所以一直很想見見妳！
東雲繪名,啊，呃、嗯。
曉山瑞希,哦，繪名被杏的陽光氣場壓過去了！
東雲繪名,少囉嗦……
白石杏,啊……妳們正在慶功， 
突然叫住妳們真是抱歉！
東雲繪名,啊～妳不必介意這個， 
我們也剛好要解散了。
東雲彰人,那正好，我們也回去吧。
東雲繪名,啊，等一下！ 
難得碰面了……我可以問妳一個問題嗎？
白石杏,好的！ 
妳想問什麼呢？
東雲繪名,白石同學是瑞希的同班同學對吧？ 
那妳可以告訴我，瑞希在學校是什麼感覺嗎？
曉山瑞希,（咦──）
白石杏,瑞希嗎？
曉山瑞希,等……等等，繪名～ 
妳怎麼突然問這種問題！
東雲繪名,有什麼關係。 
誰叫妳老是捉弄我， 
偶爾也要讓我聽聽妳的糗事才行！
白石杏,瑞希在學校的樣子……我想想……
曉山瑞希,…………
白石杏,──瑞希總是我行我素！ 
上課也愛來不來…… 
但成績卻相當不錯，我真的很羨慕！
白石杏,不過因為經常蹺課， 
所以常被各科老師們罵得很慘～♪
曉山瑞希,啊……
曉山瑞希,討厭啦～！杏！ 
不必連這種事情都說出來吧～！
東雲繪名,重點是瑞希的成績很好嗎？ 
這讓我非常意外耶……
白石杏,是啊。 
考試前在學校時，我常常請瑞希教我。 
瑞希教得很好喔。
朝比奈真冬,這樣啊，好厲害喔。
宵崎奏,很可靠呢。
曉山瑞希,好、好難為情喔～ 
真是的～
朝比奈真冬,啊……抱歉。 
我有門禁，差不多該回家了。
宵崎奏,也對，我也該回去創作下次的Demo了。
東雲彰人,那我們也就此解散吧。
東雲繪名,白石同學，謝謝妳！
白石杏,那大家再見囉！
宵崎奏,嗯，再見。
曉山瑞希,大家再見啦～！
曉山瑞希,…………
