宵崎奏,……爸爸。
宵崎奏,我作的曲子讓爸爸很痛苦…… 
是我……都是我……
宵崎奏,我把音樂從爸爸身邊奪走了……
宵崎奏,因為我作的曲子沒辦法讓他人幸福， 
所以爸爸才會變成那樣。
宵崎奏,我必須得作出 
能讓人幸福的曲子才行。
宵崎奏,我要作出能拯救所有人的歌曲。
宵崎奏,……一定得作……非作不可……
宵崎奏,我……一定得繼續作曲。
宵崎奏,不對，不是， 
不是這個音……
宵崎奏,節奏跟旋律應該都沒問題了， 
那改用替代和弦看看……
宵崎奏,……私訊？雪傳來的？
【雪】,「我剛才傳了新歌的歌詞給妳， 
有空幫我看看好嗎？」
宵崎奏,「謝謝。」
【雪】,「K，我看妳好像一直沒睡，不要緊嗎？」
宵崎奏,「嗯，難得雪妳也這麼晚睡呢。」
【雪】,「呵呵， 
今天看大家都這麼努力，我也想來拼一下。」
【雪】,「雖然不知道妳們的長相和本名， 
但我們大家是一起做音樂的夥伴，我也想努力一下。」
宵崎奏,「……這樣啊。」
【雪】,「不過，K總是做到很晚， 
別太勉強自己喔？」
宵崎奏,「……嗯。」
宵崎奏,…………可是，
宵崎奏,我得繼續作曲才行。
宵崎奏,要是作不出讓人變得幸福的歌曲，那我……
宵崎奏,怎麼了？
宵崎奏,螢幕突然發光……？
宵崎奏,這個檔案是什麼……《Untitled（無題）》？ 
我明明沒作過這首曲子……
宵崎奏,咦？什、什麼……！？
宵崎奏,這裡是……？
宵崎奏,我明明應該在房間裡……
初音未來,奏，這裡是「世界」哦。
宵崎奏,什……是、是誰？
初音未來,我是初音未來。
宵崎奏,初音未來？ 
初音未來……難道是那個虛擬歌手？
宵崎奏,但是……我怎麼可能在和初音未來面對面說話…… 
我在做夢嗎……？
初音未來,奏，我一直在這個「世界」 
等著妳來。
宵崎奏,……「世界」？
初音未來,對。這裡是從某個人的心願中 
誕生的空無一人的「世界」。
初音未來,我是為了幫助某個人找到真正心願， 
才會在這裡。
宵崎奏,某個人……？心願？
初音未來,對。當那個人找到真正心願時， 
歌曲就會從心願中誕生。
初音未來,可是如果繼續在這個空無一物的「世界」， 
那個人將無法找到自己的心願……
初音未來,所以，奏，請妳幫幫那個人。
宵崎奏,要我幫忙……？什麼意思？
初音未來,現在不懂也沒關係。 
不過奏，妳一定會在這個「世界」跟那個人相遇。
初音未來,所以請妳幫幫她。 
幫幫就在妳身邊的「那個人」……
宵崎奏,……等一下， 
我真的不明白妳在說……
初音未來,已經沒有時間了。 
奏，請妳救救……
初音未來,救救她──
宵崎奏,……！！
宵崎奏,……咦？
宵崎奏,我什麼時候睡著了？ 
總覺得做了一場奇妙的夢……
宵崎奏,不行，完全想不起來。 
不過我應該是作曲作到一半，然後雪傳……
宵崎奏,對了， 
我在跟雪傳私訊。
【雪】,「K，妳睡著了嗎？」
【雪】,「好好休息喔，明天見。」
宵崎奏,好一段時間前傳來的， 
我睡了那麼久啊。
宵崎奏,看來是睡眠不足嗎……？ 
那稍微睡一下……
宵崎奏,……不行。
宵崎奏,我得繼續作曲才行。
宵崎奏,作出──可以拯救人心的歌曲。
