桃井愛莉,……我說，這路線是不是怪怪的啊？ 
感覺從剛剛開始路就越來越難走了。
曉山瑞希,妳也這麼覺得嗎？我也覺得不太對勁耶。 
完全到不了停車場那邊……
日野森雫,好奇怪哦， 
我們明明是照著牌子寫的初階路線走的……
東雲繪名,雖然這樣有點麻煩，但我們要不要往回走？
曉山瑞希,說得也是。 
那就回到剛才轉彎的地方……奇怪？
曉山瑞希,我們是從哪個方向來的啊？
東雲繪名,咦？不是右邊嗎？
桃井愛莉,是這樣嗎？ 
我覺得是左邊耶。
繪名、愛莉,「…………」
曉山瑞希,怎麼辦，中間拐了好幾個彎， 
都忘了最後是從哪條路走過來的……！！
日野森雫,我們該不會是，遇難──
東雲繪名,別、別亂說啦！ 
而且這又不是什麼高山，應該馬上就能找到路了吧？
東雲繪名,……對了，用手機確認不就好了嗎？ 
就算是山路，應該也能知道我們現在人在哪裡才對。
曉山瑞希,對耶！ 
啊哈哈，一慌張就疏忽了呢～
東雲繪名,……咦？
桃井愛莉,繪名，又怎麼了？
東雲繪名,沒有訊號……
日野森雫,咦！？怎麼辦……！？ 
這種時候，是不是要甩一甩手機？
曉山瑞希,唉唷，那樣也不會有訊號啦！
東雲繪名,……啊，但好像稍微行得通。 
往這邊走一些，或許就能收到訊──
曉山瑞希,啊，繪名！ 
那邊是──
東雲繪名,……咦？ 
不會吧，要跌下去了……！！
桃井愛莉,繪名！！
東雲繪名,愛莉……！！
桃井愛莉,……太好了！ 
好險有及時抓住妳。
東雲繪名,謝、謝謝。 
沒想到坡度會突然變陡……
桃井愛莉,走山路就是要多提防嘛。 
好了，我現在拉妳起來，妳再往這邊靠一點──
東雲繪名,愛莉等等！ 
我腳下的石頭在晃……！
桃井愛莉,咦！？
東雲繪名,呀啊啊啊啊啊啊啊啊！
草薙寧寧,呼……應該快到目的地了吧。
神代類,對了，寧寧。 
我有帶彈珠汽水糖，妳要不要吃？
草薙寧寧,謝、謝謝。 
我拿一顆。
？？？,呀啊啊啊啊啊啊啊啊！
