東雲繪名,（あ……あそこだ。 
あの大きなビルの隣にある……あれ？）
東雲繪名,（……エントランスに飾ってある絵……。 
ここの生徒の作品……？ 
こんなところに飾るようになったんだ）
東雲繪名,（……すごいな、どれも。 
この絵とか特に、吸いこまれそうな——）
東雲繪名,（……え、これ……二葉の……？）
東雲繪名,（こんなに……うまくなってたの……？ 
こっちも——）
東雲繪名,（……全部、昔一緒に教室にいた、あの子達の絵だ）
東雲繪名,（２年前から、みんなこんなにレベルが上がってる……）
二葉,絵名ちゃん、どうしたの？
東雲繪名,あ……なんでもない。えっと……
二葉,教室はこっちだよ。行こうか
東雲繪名,——うん
東雲繪名,あ……
東雲繪名,（……教室いっぱいに絵の具の匂いがする。 
懐かしいな）
二葉,絵名ちゃん、椅子とイーゼルは窓際にあるよ。 
場所は……人も結構いるから、この辺にしよっか
東雲繪名,……うん
東雲繪名,（……入っちゃった。 
ここまで来たら、やるしかない）
東雲繪名,（……知った顔が多いかもって思ったけどそこまでじゃないか。 
知ってるのは半分くらいかな。あとは外部からの人っぽいし）
東雲繪名,……あ……
雪平,皆さん、こんにちは。 
外部からいらっしゃったかたは初めまして。 
当教室の講師、雪平実篤です
雪平,……今回は懐かしい顔も見られて嬉しいです
雪平,これから３日間。基礎を振り返りつつ、 
皆さんらしい表現を見つけてもらえるように 
講義をしていこうと思います。よろしくお願いします
東雲繪名,（今回の講習は、１日目にデッサン、２日目に油彩、 
３日目に課題を与えられての自由制作か……）
東雲繪名,（デッサンは得意だったけど……今の私には……）
東雲繪名,（……ううん、やらなくちゃ。 
ニーゴの絵を描くためにも……！）
雪平,そこ、光源を気にした結果、描きこみすぎています。 
たとえばこの部分のように——
東雲繪名,…………
東雲繪名,（——今回のモチーフは、石膏像と花。 
質感がまったく違うものだから、 
その差が出るように気をつけて——）
東雲繪名,…………っ
東雲繪名,（うまく、描けない……。 
石膏像描くの久しぶりだから？）
東雲繪名,（光源の位置を間違えてるのか、 
それとも、奥行きが出てないのか……）
東雲繪名,（……どうしよう、わからない。 
もっとよく見て描かなくちゃいけないのに……っ）
東雲繪名,あっ、鉛筆が……
東雲繪名,ごめん、二葉。 
鉛筆がそっちに行っちゃって——
二葉,…………
東雲繪名,（……すごい集中力。 
話しかけても気づかないなんて）
東雲繪名,（ううん、それだけ本気なんだ。 
私も早く鉛筆拾って、って……）
東雲繪名,…………！ 
……なに、これ
東雲繪名,（こんなに実感があるデッサン、そう見ない。 
影のつけかたもすごく繊細で——）
東雲繪名,（中間色の表現なんて、ほとんどプロ並みじゃない……！）
雪平,——東雲さん、大丈夫ですか？
東雲繪名,あ……はい
東雲繪名,（……描かなきゃ。 
自分のデッサンだってまだなんだから）
東雲繪名,（だけど……）
東雲繪名,（ううん——迷っちゃ、ダメだ）
東雲繪名,（今は描いて、描いて——描き続けるしかない。 
この中で私の実力が一番低いってことくらい、 
来る前からわかってたんだから……！）
雪平,はい、時間になりました。 
それでは講評をしていきましょう
雪平,全員前に絵を出してください
雪平,それではいきましょうか。 
このデッサンは？
東雲繪名,あ……はい。私です
雪平,……全体的に傾斜がついてアゴも曲がっています。 
東雲さんが見た石膏像は、 
本当にこのような形をしていましたか？
雪平,陰影のつけかたも甘いです。 
完全に基礎を忘れていますね
東雲繪名,…………
雪平,では次。 
こちらは——夏野さんですね
二葉,はい
雪平,……ふむ
東雲繪名,…………
雪平,……特に言うことはありません。 
強いて言えば、無難すぎる。もっと構図にこだわってください
二葉,はい、ありがとうございます
東雲繪名,あ……
東雲繪名,（……そうだよね、二葉のデッサンはすごかった）
東雲繪名,（今の絵も——昔よりずっとうまくなってる。 
きっとあれから、たくさん描いてきたんだろうな）
東雲繪名,（わかってたことじゃない。 
こうなってることなんて）
東雲繪名,（私が逃げて、サボってるあいだも、 
２年間ここで描き続けてきたんだから——）
東雲繪名,（……終わった……）
二葉,絵名ちゃん、大丈夫？ 
顔色が悪いよ
東雲繪名,うん、大丈夫……。 
ごめん私、もう帰るから
二葉,あ……
二葉,ねえ、私も一緒に帰ってもいいかな。 
急いで準備するから
東雲繪名,……別に、いいけど……
二葉,ありがとう！ 
ちょっと待っててね
二葉,絵名ちゃん、久々の教室はどうだった？
東雲繪名,ああ……変わらないなって感じ
二葉,変わらない……って、教室が？
東雲繪名,うん、あの息苦しい感じとかさ
東雲繪名,（それに……あの頃と同じで、全然うまく描けない。 
先生にもキツいこと言われたけど、まあそうだよねって感じ）
東雲繪名,（……なんで私、逃げちゃったんだろ。 
あのまま頑張ってたら、もしかしたら今よりも、ずっと——）
二葉,息苦しい、か……。たしかにそうかもね。 
先生の厳しさはずっと変わってないし
東雲繪名,……でも、二葉はすごいよね。 
ずっと通い続けてるんだし
東雲繪名,あれからどうしてたの？
二葉,あ……うん。今は高校の美術部で描きながら、 
ここには毎日通ってるんだ
東雲繪名,毎日？ 
前は週１か週２だったのに
二葉,実は私、東美——東京美術大学に行きたくて
東雲繪名,え……！ 
東美って、あの東美だよね？
二葉,うん。でも、日本で一番倍率が高いし、 
普通にやってるだけじゃ受からないなって思って、 
お母さんにお願いして、毎日通わせてもらってるんだ
東雲繪名,……そっか
東雲繪名,（二葉は、本気で描いてるんだ。 
……すぐに逃げ出した私と違って）
東雲繪名,（だから、デッサンもあんなに——）
二葉,……あのね、絵名ちゃん。 
ずっと言おうと思ってたんだけど……
東雲繪名,……何？
二葉,私、絵名ちゃんの絵が好きなんだ。 
だから、また教室に来てくれてすごく嬉しいの
東雲繪名,え……？ 
好きって、どこが……？
二葉,私ね、昔から絵名ちゃんの絵って、 
ちょっと不思議な雰囲気があるなぁって感じてたの
二葉,見てる世界が私とは違うっていうか、 
他の人には表現できない魅力だなぁって……
二葉,実は何回か真似してみたこともあるんだよ。 
でも、私には絵名ちゃんみたいな絵は描けないなって感じた
東雲繪名,…………
東雲繪名,……なら、二葉。 
今日の私の絵、どう思った？
二葉,え？　それは……
二葉,……先生が言うことは正しいと思った
東雲繪名,……そう……
二葉,でもね、それだけじゃなくて——
東雲繪名,……あー、ごめん。 
今日は早く帰れって言われてたんだった
東雲繪名,ごめん、先に帰るね
二葉,あ……う、うん……。 
あの、絵名ちゃん！
東雲繪名,……何？
二葉,また明日ね！
東雲繪名,……うん
