望月穗波,宵崎學姐，打擾了。 
今天也請多多指教。
宵崎奏,嗯，我才是麻煩妳了。
望月穗波,那我就先打掃家裡，然後再備妥幾天份的配菜喔。 
妳今晚有想吃什麼嗎？
宵崎奏,想吃的…… 
嗯～我沒有特別想吃的。 
就跟平常一樣，交給望月同學決定吧。
望月穗波,好的。 
那麼既然天氣也開始變涼了， 
我就來做些熱騰騰的料理吧。
宵崎奏,最近的確變冷了呢。 
前幾天我出門辦事時就覺得天氣好冷。
望月穗波,呵呵，因為這個時期的氣溫變化很大呀。 
還請好好保重身體，注意保暖喔。
宵崎奏,嗯，謝謝關心。 
望月同學自己也要保重。
望月穗波,好的。 
那麼我立刻去打掃──
望月穗波,……奇怪？
宵崎奏,怎麼了嗎？
望月穗波,啊，沒什麼。 
我只是在想我朋友也有這張CD呢。
宵崎奏,原來是這樣。 
望月同學的朋友也喜歡這個人啊。
宵崎奏,不過，這張CD並不是我的。
望月穗波,哦，是這樣嗎？
宵崎奏,嗯。其實我去唱片行買的時候， 
雖然還剩最後一張，但還有其他人想買， 
所以我就讓給那個人了。
宵崎奏,不過，我有個熟人認識那個人， 
就幫我借了CD。
望月穗波,咦……
望月穗波,不好意思，請問妳說的那位熟人， 
該不會是姓朝比奈吧？
宵崎奏,是這樣沒錯，妳怎麼會知道……
望月穗波,其實在幾天前，我的朋友在聊天時提到 
「要把CD借給朝比奈學姐的熟人。」
望月穗波,也說就是那個人把最後一張CD讓給她。 
而且──
宵崎奏,……？
望月穗波,我看過那個人創作的歌曲影片後， 
總覺得氛圍和宵崎學姐作的曲子很相似， 
所以一直有點在意。
宵崎奏,原來是這樣…… 
妳也聽了我的曲子啊，謝謝妳。
宵崎奏,啊……對了。 
希望妳能幫我把這張CD還給她。
宵崎奏,抱歉，其實我也知道不應該拜託妳， 
而是請真冬還給她會比較好。
宵崎奏,……但是這裡面裝了對那個人來說， 
可能很重要的東西，所以我想盡早還給她。
望月穗波,很重要的東西……
望月穗波,我明白了，妳放心吧。 
我會轉交給她的。
宵崎奏,嗯，謝謝妳。
宵崎奏,話說…… 
她跟真冬認識一事也讓我很驚訝， 
但沒想到她還是望月同學的朋友呢。
望月穗波,我也沒想到……！ 
朝比奈學姐和宵崎學姐竟然是朋友， 
真是嚇了我一跳！
宵崎奏,朋友啊……
望月穗波,不過……這樣啊。 
原來是宵崎學姐呀。
望月穗波,呵呵，總覺得好高興。
宵崎奏,高興……？
望月穗波,啊，抱歉。我只是在想說， 
沒想到我的朋友和宵崎學姐， 
竟然會有意想不到的交集。
宵崎奏,是啊。 
喜歡相同創作者的曲子這點確實讓人訝異呢。 
畢竟那位創作者沒那麼主流。
宵崎奏,能知道關於那個人的事，我也覺得很高興。
望月穗波,……那個，宵崎學姐……
望月穗波,如果妳不介意…… 
可以請妳和她見一面嗎？
宵崎奏,咦，我嗎？
