星乃一歌,那個， 
我也想聽跟宵崎學姐作的曲子有關的事！
宵崎奏,我的曲子…… 
可以是可以，不過妳想聽什麼？
星乃一歌,呃，比如說妳都是怎麼作曲的……
宵崎奏,怎麼作曲……真難回答呢。
宵崎奏,基本上來說， 
大多是把腦中浮現的旋律寫成樂譜吧。
宵崎奏,等到旋律大致底定後，再實際輸進程式， 
配上適合的樂器，然後做調整…… 
這就是我作曲的流程喔。
星乃一歌,原來如此……
望月穗波,那個，有沒有什麼更具體的創作訣竅呢……？
宵崎奏,咦……？ 
這個嘛……
朝比奈真冬,真抱歉，我想奏在作曲的時候， 
大概沒有特別去想那些事。
宵崎奏,嗯，對啊…… 
抱歉，我不知道該怎麼說明才好。
望月穗波,這樣啊……
星乃一歌,啊，那麼……妳說的旋律， 
會因為哪種契機浮現呢？
宵崎奏,好像沒什麼特別的契機。 
雖然沒有靈感的確是作不出來沒錯……
宵崎奏,──啊，不過……
宵崎奏,像是過往的回憶，或是某人說的話…… 
如果有這些題材或許就能作出好曲子。
宵崎奏,如果以我來說，我想想…… 
比方說──希望某人能展露笑容的心意。
朝比奈真冬,……奏……
星乃一歌,希望某人能展露笑容……？
宵崎奏,嗯。剛才星乃同學不也說過嗎？ 
妳說希望能唱出足以動人心弦的歌。
宵崎奏,我想就類似那種感覺吧。
星乃一歌,啊……
星乃一歌,這樣啊，只要這樣就行了呀……
星乃一歌,我好像稍微懂了。
宵崎奏,……這樣啊。
望月穗波,不過我有點嚇到了。 
雖然早就知道宵崎學姐有在作曲， 
但我又再次感受到學姐的厲害……
星乃一歌,還有歌詞也是……！ 
超級有共鳴的。 
歌詞也是宵崎學姐寫的嗎？
宵崎奏,啊，歌詞是……
朝比奈真冬,是我寫的喔。
星乃一歌,咦！？是這樣嗎！？
望月穗波,朝比奈學姐有在寫歌詞呀……！
宵崎奏,嗯。 
因為我覺得真冬寫的歌詞很棒， 
所以作詞方面就麻煩她了。
朝比奈真冬,呵呵，被奏這樣誇獎，感覺好害羞。
朝比奈真冬,不過，我能寫出好歌詞是因為奏的曲子很棒。 
畢竟我只是配合奏的曲子所呈現的世界觀來創作。
朝比奈真冬,所以我認為我寫的詞並沒什麼大不了。
望月穗波,可是…… 
我能從歌詞裡感受到朝比奈學姐的心意！
朝比奈真冬,咦？
星乃一歌,我也這麼覺得！
星乃一歌,跟宵崎學姐的曲子很搭這點自然不用說。 
除此之外，我也能感受到朝比奈學姐的心意！
星乃一歌,雖然很難用言語說明…… 
但是我認為這是非常動人心弦的歌詞！
朝比奈真冬,我的心意……？
朝比奈真冬,……這樣啊。 
還是第一次有人對我這麼說呢。 
呵呵，謝謝妳們。
朝比奈真冬,（……我的心意，是嗎？）
朝比奈真冬,（過去以OWN的身分創作時，並不是這樣的。）
留言,「聽著OWN的曲子，會有種好像被吸進去的感覺」
留言,「作這首歌的傢伙腦袋不正常吧。究竟是誰啊？」
留言,「聽著聽著，會讓人想要就這樣消失。 
但又想一聽再聽，真的很不可思議」
朝比奈真冬,（那個時候，我沒有想傳達的心意， 
也沒有想讓別人傾聽的心情。）
朝比奈真冬,（就只是因為想找到自己， 
所以一昧傾訴自己的感情而已。）
朝比奈真冬,（我現在依然沒有自己的想法。 
純粹是聽了奏的曲子，再譜上合適的歌詞。 
……我原本是這麼覺得。）
朝比奈真冬,（但是……在聽了奏的曲子而露出笑容時， 
我有了想把自己的想法寫成歌詞的念頭。）
朝比奈真冬,（認為比起沒有人要聽， 
還不如能讓某人聽到更好──）
朝比奈真冬,…………
朝比奈真冬,（雖然我還不是非常清楚……）
朝比奈真冬,（……但我是不是把什麼寫進歌詞了呢？）
