曉山瑞希,真冬──！ 
妳在這裡嗎──！？
曉山瑞希,……沒看到人呢。
曉山瑞希,沒來這裡倒也沒關係， 
但如果又像之前那樣……
曉山瑞希,……我還是再找找看吧！
曉山瑞希,咦？在那邊的人是……
曉山瑞希,MEIKO！妳來得正好！
MEIKO,……瑞希？
曉山瑞希,我問妳喔，真冬有來這裡嗎？ 
我們幾個一起出去玩，但她突然不知道跑去哪裡了。
MEIKO,……她沒來這裡哦。
MEIKO,這裡是由她的心願所創造出來的「世界」， 
如果她來了，我應該會發現。
曉山瑞希,這樣啊…… 
MEIKO，謝謝妳！
曉山瑞希,我以為她是不是想到什麼苦惱的事就跑到這邊來， 
既然不是就好了。
曉山瑞希,不過，她到底去哪裡了啊？ 
希望她沒受傷什麼的……
MEIKO,…………
MEIKO,瑞希很重視真冬……很重視那三個人呢。
曉山瑞希,咦？
曉山瑞希,啊──嗯，是啊。 
畢竟我們都一起創作歌曲……
曉山瑞希,該怎麼說呢── 
就像是……夥伴的感覺？
MEIKO,……這樣啊，那麼──
MEIKO,希望妳以後也能繼續和她們在一起呢。
曉山瑞希,……嗯，是啊！
曉山瑞希,希望以後也能四個人一起創作歌曲， 
然後偶爾像這樣一起出去玩！
曉山瑞希,啊，那我差不多該回去了。 
我還必須去找真冬才行。
MEIKO,嗯。
