宵崎奏,……新歌的Demo完成了。
宵崎奏,嗯。調整得不錯。 
……不過……
朝比奈真冬,我已經累了！！ 
就算我怎麼找、怎麼找、 
怎麼找怎麼找再怎麼找！！！
朝比奈真冬,都找不到…… 
然後再找，又不對、又再次絕望……
朝比奈真冬,……已經……做什麼都沒用了吧……
宵崎奏,我會繼續作曲。
朝比奈真冬,……咦？
宵崎奏,就算這首曲子沒辦法真的拯救妳， 
我也會持續作到拯救妳為止。
宵崎奏,我會一直作到──妳找到自己的那天。
宵崎奏,這首曲子……真的有辦法拯救雪嗎？
宵崎奏,……已經25點了啊。
曉山瑞希,「哈囉囉～♪大家過得好嗎～？ 
今天也努力來作曲吧～！」
東雲繪名,「Amia好吵……」
曉山瑞希,「真是的，繪名名怎麼這麼沒勁啊～？」
曉山瑞希,「今天就要開始做新歌了，打起精神來嘛！」
東雲繪名,「沒辦法。 
我昨天可是熬夜完成插畫，現在還是很累。」
東雲繪名,「不過話又說回來， 
Amia不是也一起熬夜了嗎？怎麼還這麼有精神啊？ 
是因為空有體力沒有腦袋嗎？」
曉山瑞希,「空有體力沒有腦袋！？ 
居然對我這麼可愛的人說這種話， 
妳真的很失禮耶～！」
曉山瑞希,「不過在這個時代，可愛的人也需要體力嘛？ 
那我就當作妳在誇我吧～♪」
東雲繪名,「好好好……」
宵崎奏,「……雪呢？」
東雲繪名,「咦？妳這麼一說， 
好像真的沒聽到她的聲音耶。」
曉山瑞希,「嗯～？她是有登入啦……」
宵崎奏,「……雪，妳在的話出個聲。」
朝比奈真冬,「……我在哦。」
宵崎奏,「這樣啊，太好了。」
東雲繪名,「真是的，在就趕快回應啦。」
朝比奈真冬,「下次會的。」
東雲繪名,「妳真的是……」
曉山瑞希,「好啦好啦！我們還是趕快來弄新歌吧！ 
我好想趕快聽Demo哦～♪」
宵崎奏,「好，我現在就傳。」
東雲繪名,「……很棒耶！真不愧是K！」
曉山瑞希,「嗯，光聽我腦海裡就浮現了好多畫面！ 
像副歌的部分，讓我好想盡情使用特效～♪」
宵崎奏,「這樣啊，太好了。」
宵崎奏,「……雪，妳覺得呢？」
朝比奈真冬,「覺得什麼？」
宵崎奏,「啊……這首歌給妳什麼樣的感覺？」
朝比奈真冬,「什麼樣的…… 
我覺得就是奏寫的歌。」
東雲繪名,「K要問的不是那個， 
妳應該有一點別的想法吧？ 
像是好或不好，喜歡或不喜歡之類的。」
朝比奈真冬,「……我覺得不反感。」
曉山瑞希,「那應該就是喜歡了吧？」
朝比奈真冬,「……好像也不是那樣。」
東雲繪名,「啥？」
朝比奈真冬,「如果喜歡的話， 
應該就會有喜歡的感覺才對吧？」
朝比奈真冬,「但我沒有那種感覺。」
宵崎奏,「這樣啊……」
東雲繪名,「……我說啊，雪，妳都不覺得 
妳那樣說話對K很失禮嗎？」
朝比奈真冬,「她問我有什麼感覺， 
所以我只是老實回答而已……」
東雲繪名,「我說妳啊……！」
曉山瑞希,「啊～！好啦好啦， 
妳冷靜一點冷靜一點～！」
宵崎奏,「沒關係，繪名名。謝謝妳。」
宵崎奏,「我也要謝謝妳，雪。 
謝謝妳願意直接說出來。」
朝比奈真冬,「……嗯。」
朝比奈真冬,「那我先睡了，晚安。」
宵崎奏,「晚安。」
曉山瑞希,「雪再見～！」
東雲繪名,「……唉，她終於下線了。」
東雲繪名,「跟那種人對話真是累死了。」
曉山瑞希,「哇～人家一下線就馬上講她壞話， 
繪名名好～恐怖！陰險自拍女～！」
東雲繪名,「什麼陰險自拍女……」
曉山瑞希,「不覺得很順口又可愛嗎？」
東雲繪名,「才沒有，怎麼聽都像是妖怪吧。」
東雲繪名,「……的確，我也明白， 
雪的反應會那樣，也是沒辦法的事。」
曉山瑞希,「啊，這樣啊。真意外妳明白。」
東雲繪名,「就算明白 
我還是不曉得要用什麼態度來對她。」
東雲繪名,「在『世界』跟雪說話時，雖然她讓我很火大， 
但我又感覺自己能理解她……」
東雲繪名,「雪現在這樣，不覺得有點像機器人嗎？ 
跟她說話也沒有什麼反應。」
東雲繪名,「K和Amia知道雪在想什麼嗎？ 
知道她對我們說的話是什麼想法嗎？」
宵崎奏,「這……」
曉山瑞希,「嗯……不過我覺得跟之前比起來， 
她比較常讓我們看見她真實的一面了。」
東雲繪名,「是這樣沒錯……」
宵崎奏,（繪名名說得沒錯， 
我還是不太了解雪。）
宵崎奏,（所以我總覺得， 
自己一定得了解雪現在的想法。）
宵崎奏,（不然就作不出來 
──作不出拯救雪的歌曲。）
