宵崎奏,…………
曉山瑞希,「不曉得繪名名還好嗎？ 
我有傳訊息給她，但她完全沒有讀……」
朝比奈真冬,「…………」
宵崎奏,「……她為什麼會覺得是附屬品呢？」
宵崎奏,「明明是因為有繪名名畫的圖和Amia做的MV， 
我們的歌曲才能讓那麼多人聽見的。」
曉山瑞希,「咦，是嗎？」
宵崎奏,「是啊，自從繪名名和Amia加入之後， 
播放次數也增加了非常多。」
宵崎奏,「正因為有可以一眼看出歌曲世界觀的插畫， 
才能讓許多人了解歌的意境。」
宵崎奏,「所以……那並不是附屬品， 
我不希望她那樣想。」
曉山瑞希,「……我們還是再找繪名名聊一聊吧！」
曉山瑞希,「我不懂她為什麼會說出那種話…… 
但我認為既然不懂，就要講開比較好！」
宵崎奏,「嗯，說得也是。」
朝比奈真冬,「…………」
曉山瑞希,「可是要去哪裡才能見到繪名名呢…… 
我們又不知道繪名名家在哪， 
去平價餐廳等她應該也很難遇到吧。」
宵崎奏,有機會見到繪名名的地方……
宵崎奏,「『世界』──」
曉山瑞希,「咦？」
宵崎奏,「之前雪不見時，就是跑到『世界』去了。」
宵崎奏,「所以繪名名……可能也在『世界』裡！」
曉山瑞希,「對耶……說得也是！ 
那我們一起去看看吧！」
朝比奈真冬,「──我也需要一起去嗎？」
曉山瑞希,「咦？」
朝比奈真冬,「我不懂繪名名想要說什麼， 
所以去了應該也沒有意義。」
宵崎奏,「……雪想來的話再來吧。」
曉山瑞希,「……嗯，說得也是。 
如果有遇到繪名名，我們會開導她的！」
朝比奈真冬,「…………」
初音未來,…………
曉山瑞希,──啊，找到了！未來！
初音未來,啊……大家都來了呀？
曉山瑞希,嗯，我們猜繪名可能會在這裡。
宵崎奏,……結果真冬也來了啊。
朝比奈真冬,……嗯……
曉山瑞希,所以繪名有來嗎？
初音未來,……嗯，她在喔。 
可是……
曉山瑞希,她果然跑來這裡了！ 
太好了～！
曉山瑞希,那我們一起去見她吧！ 
把剛才聊過的想法告訴繪名！
宵崎奏,嗯，說得對。
宵崎奏,未來，可以告訴我繪名在哪裡嗎？
初音未來,…………
曉山瑞希,未來？
初音未來,我想妳們現在無法跟她說話。 
她說她想要獨處，不想見任何人。
宵崎奏,不想見人……
宵崎奏,繪名她就這麼……
曉山瑞希,……可是還很難說呀！ 
重新見面聊一聊，她說不定就會理解了……！
朝比奈真冬,……想要獨處……
宵崎奏,啊……
曉山瑞希,對耶，真冬之前也是這樣呢。
朝比奈真冬,……可是，當時奏找到了我。
朝比奈真冬,所以，我才會在這裡。
宵崎奏,……！
東雲繪名,「如……如果能讓很多人看到我的畫， 
那當然很開心──」
東雲繪名,「但我單純只是因為喜歡才會畫圖的。」
宵崎奏,（繪名……並不是想要獨處。 
她其實只是……）
宵崎奏,……未來，我還是想見見繪名。
宵崎奏,我想幫助繪名。
？？？,……哦？
？？？,這麼想要幫助她嗎？
曉山瑞希,咦？
鏡音鈴,那我也來幫忙吧！
宵崎奏,妳是……鏡音鈴……！？
曉山瑞希,咦……！ 
原來不是只有未來在「世界」裡嗎！？
初音未來,不，之前都只有我喔。 
可是……
朝比奈真冬,…………？
初音未來,就跟之前傀儡娃娃出現在「世界」一樣， 
這裡可能開始產生一些變化了。
曉山瑞希,嗯～雖然不太懂…… 
但可以理解成是朝好的方向在改變嗎？
鏡音鈴,也許是吧。
宵崎奏,這樣啊。 
請多指教，鈴！
鏡音鈴,嗯，請多指教。
鏡音鈴,可是各位打算怎麼幫助她呢？
鏡音鈴,既然她想獨自靜一靜，那麼就算妳們去見她， 
她也可能會逃走吧？
曉山瑞希,啊，對耶……
宵崎奏,那樣的話──
宵崎奏,我能做的就只有一件事。
