朝比奈真冬,「…………」
宵崎奏,「雪，怎麼樣？」
朝比奈真冬,「…………」
朝比奈真冬,「我不太懂。」
東雲繪名,「啊？又是這樣？ 
這次的Demo不是蠻好的嗎？」
曉山瑞希,「我也覺得很好啊～ 
但好像沒有打動雪。」
東雲繪名,「話是這麼說，但這已經是第四首了耶。 
就不能具體指出是哪裡不行嗎？」
朝比奈真冬,「……我不知道。」
東雲繪名,「我說啊…… 
K都已經作了好幾首完成度這麼高的曲子， 
妳也好歹努力理解一下吧。」
朝比奈真冬,「…………」
宵崎奏,「沒關係，我會再重寫。」
宵崎奏,「不管做了幾首，不能打動雪就沒有意義。 
直到傳達到雪心中為止──多少曲子我都會作的。」
東雲繪名,「K……」
曉山瑞希,「嗯，也是啦。 
不過K妳最近都沒怎麼睡吧？ 
至少休息一下吧？」
曉山瑞希,「不是都說睡眠不足會影響效率嗎？」
宵崎奏,「……說得也是。我稍微休息一下。」
宵崎奏,「雪，我明天晚上會再趕出新Demo的， 
妳再等我一下。」
朝比奈真冬,「……好。」
朝比奈真冬,「……明天還要早起，我先下線了。」
宵崎奏,「嗯，晚安。」
曉山瑞希,「辛苦了～！」
東雲繪名,「雪也真是的，K都為了她這麼努力了。 
她都沒想過要努力一下嗎？」
曉山瑞希,「好了好了～我想雪也有以她的方式在努力， 
我們再觀望一段時間吧。」
東雲繪名,「或許是這樣沒錯……」
曉山瑞希,「那我也差不多要下線了。 
大家辛苦了～！」
東雲繪名,「啊，等等……！」
東雲繪名,「Amia也真是的。」
宵崎奏,「…………」
東雲繪名,「我說K，妳別太勉強自己喔。」
東雲繪名,「我也明白寫不出能拯救雪的曲子就沒有意義， 
但操之過急也作不出好東西吧。」
宵崎奏,「……繪名名，謝謝妳。」
東雲繪名,「嗯……」
宵崎奏,還是不行……
宵崎奏,（雖然能稍微觸動她的曲子慢慢增加了， 
但光是這樣……）
宵崎奏,（到底要怎樣 
才寫得出能拯救真冬的曲子呢？）
宵崎奏,…………
宵崎奏,……不行，光想不會有進展。
宵崎奏,現在只要作曲就對了──
真冬的朋友,拜拜，真冬！ 
明天見！
朝比奈真冬,嗯，學校見。
朝比奈真冬,…………
宵崎奏,「雪，怎麼樣？」
朝比奈真冬,「…………」
朝比奈真冬,「我不太懂。」
朝比奈真冬,（過去聽了奏的曲子， 
會感到胸口有點痛，或者心裡會舒暢一些。）
朝比奈真冬,（現在……或許也有感覺到什麼。 
總覺得內心深處有一股煩悶的情緒……）
朝比奈真冬,（但是……我不知道那是什麼。）
朝比奈真冬,（這個煩悶的情緒究竟是什麼……）
朝比奈真冬,……我不懂……
宵崎奏,……完成了。
宵崎奏,（……嗯，這次的Demo感覺還不錯。）
宵崎奏,（這首曲子的話──）
宵崎奏,「──各位，久等了。 
新的Demo完成了。」
東雲繪名,「辛苦了，K。 
妳已經作好了啊。」
曉山瑞希,「這次是什麼樣的曲子呢？ 
好期待喔～」
朝比奈真冬,「…………」
宵崎奏,「雪？」
朝比奈真冬,「沒什麼。可以讓我聽聽嗎？」
宵崎奏,「嗯，我現在就傳到Nightcord……啊。」
宵崎奏,「……我有個提議。 
這次的Demo要不要在『世界』裡一起聽？」
朝比奈真冬,「咦？」
初音未來,啊…… 
各位，歡迎妳們……
曉山瑞希,鏘鏘～！ 
25戰隊25戰士，在此登場～！
初音未來,……25戰士？
東雲繪名,啊？ 
什麼跟什麼啊。
曉山瑞希,哇，反應好冷淡喔！ 
今天早上電視在播戰隊劇， 
我想說也可以表演給未來看看呀～
東雲繪名,啊──好好好。 
真不知道該怎麼說妳，老是喜歡這些無聊的東西……
東雲繪名,（……不過，她好像比之前有精神多了。）
曉山瑞希,話說回來，奏會這樣提議還真是稀奇。 
只是要一起聽歌的話，用Nightcord就行了啊。
宵崎奏,因為這次我想要親眼看看大家的反應。
宵崎奏,（當真冬感覺到了什麼，偶爾反應會很大。）
宵崎奏,（有時候會發出聲音， 
有時候會像之前賞櫻那樣，直接表現在臉上……）
宵崎奏,（要寫出拯救真冬的曲子， 
這些反應都是提示，我想盡可能捕捉。）
宵崎奏,那事不宜遲──
？？？,──哎呀，歡迎妳們。
宵崎奏,咦……
東雲繪名,妳該不會是……巡音流歌？
巡音流歌,嗯，沒錯。 
我是最近才來到這個「世界」的。
巡音流歌,我有聽未來她們提過妳們的事。 
請多指教囉。
宵崎奏,咦，啊……嗯。
東雲繪名,繼MEIKO後，流歌也來啦。 
這裡也變得很熱鬧了呢。
朝比奈真冬,……為什麼要看我？
東雲繪名,我只是在想， 
搞不好真冬妳也一點一點在改變了。
朝比奈真冬,…………
巡音流歌,那麼，今天大家聚在這裡是有什麼事嗎？
宵崎奏,啊……因為新的Demo完成了，想一起聽。 
不嫌棄的話，妳們也聽聽看吧。
巡音流歌,好呀，我很想聽聽看呢。
